source,chunk_id,text
aasld_hcv_guidance_2023_cleaned.txt,1357,"SVR12 of 98.3% (n=55) among noncirrhotic participants with genotype 4 infection with 8 weeks of treatment (Lampertico, 2020). Sofosbuvir/Velpatasvir The daily fixed-dose combination of sofosbuvir (400 mg)/velpatasvir (100 mg) for 12 weeks was approved by the FDA for the treatment of genotype 4 infection in patients with or without cirrhosis. ASTRAL-1 included 64 genotype 4-infected, treatment-naive patients without cirrhosis or with compensated cirrhosis, all of whom achieved SVR12 (100%) (Feld, 2015 )."
aasld_hcv_guidance_2023_cleaned.txt,1358,"combination of sofosbuvir (400 mg)/velpatasvir (100 mg) for 12 weeks was approved by the FDA for the treatment of genotype 4 infection in patients with or without cirrhosis. ASTRAL-1 included 64 genotype 4-infected, treatment-naive patients without cirrhosis or with compensated cirrhosis, all of whom achieved SVR12 (100%) (Feld, 2015 ). The POLARIS-2 phase 3 study randomized DAA-naive patients to 8 weeks of sofosbuvir (400 mg)/velpatasvir (100 mg)/voxilaprevir (100 mg) versus 12 weeks of sofosbuvir/velpatasvir."
aasld_hcv_guidance_2023_cleaned.txt,1359,"with or without cirrhosis. ASTRAL-1 included 64 genotype 4-infected, treatment-naive patients without cirrhosis or with compensated cirrhosis, all of whom achieved SVR12 (100%) (Feld, 2015 ). The POLARIS-2 phase 3 study randomized DAA-naive patients to 8 weeks of sofosbuvir (400 mg)/velpatasvir (100 mg)/voxilaprevir (100 mg) versus 12 weeks of sofosbuvir/velpatasvir. Of 57 patients with genotype 4 in the sofosbuvir/velpatasvir arm, 98% achieved SVR and 1 patient experienced relapse (Jacobson, 2017)."
aasld_hcv_guidance_2023_cleaned.txt,1360,"achieved SVR12 (100%) (Feld, 2015 ). The POLARIS-2 phase 3 study randomized DAA-naive patients to 8 weeks of sofosbuvir (400 mg)/velpatasvir (100 mg)/voxilaprevir (100 mg) versus 12 weeks of sofosbuvir/velpatasvir. Of 57 patients with genotype 4 in the sofosbuvir/velpatasvir arm, 98% achieved SVR and 1 patient experienced relapse (Jacobson, 2017). A real‐world, pooled analysis of 12 cohorts that evaluated adults treated with 12 weeks of sofosbuvir/velpatasvir demonstrated an SVR of 99.6% (238/239) among participants with genotype 4, with or without compensated cirrhosis (Mangia, 2020)."
aasld_hcv_guidance_2023_cleaned.txt,1361,"genotype 4 in the sofosbuvir/velpatasvir arm, 98% achieved SVR and 1 patient experienced relapse (Jacobson, 2017). A real‐world, pooled analysis of 12 cohorts that evaluated adults treated with 12 weeks of sofosbuvir/velpatasvir demonstrated an SVR of 99.6% (238/239) among participants with genotype 4, with or without compensated cirrhosis (Mangia, 2020). Elbasvir/Grazoprevir The phase 3 C-EDGE treatment-naive trial of elbasvir/grazoprevir included 18 patients with genotype 4 infection."
aasld_hcv_guidance_2023_cleaned.txt,1362,"A real‐world, pooled analysis of 12 cohorts that evaluated adults treated with 12 weeks of sofosbuvir/velpatasvir demonstrated an SVR of 99.6% (238/239) among participants with genotype 4, with or without compensated cirrhosis (Mangia, 2020). Elbasvir/Grazoprevir The phase 3 C-EDGE treatment-naive trial of elbasvir/grazoprevir included 18 patients with genotype 4 infection. With 12 weeks of therapy, SVR was 100% (18/18) (Zeuzem, 2015)."
aasld_hcv_guidance_2023_cleaned.txt,1363,"with 12 weeks of sofosbuvir/velpatasvir demonstrated an SVR of 99.6% (238/239) among participants with genotype 4, with or without compensated cirrhosis (Mangia, 2020). Elbasvir/Grazoprevir The phase 3 C-EDGE treatment-naive trial of elbasvir/grazoprevir included 18 patients with genotype 4 infection. With 12 weeks of therapy, SVR was 100% (18/18) (Zeuzem, 2015). A similar SVR12 of 96% (54/56) was seen in treatment-naive patients with genotype 4 infection from the combined phase 2/3 elbasvir/grazoprevir database of HIV/HCV-coinfected patients treated for 12 weeks (Rockstroh, 2015)."
aasld_hcv_guidance_2023_cleaned.txt,1364,"elbasvir/grazoprevir included 18 patients with genotype 4 infection. With 12 weeks of therapy, SVR was 100% (18/18) (Zeuzem, 2015). A similar SVR12 of 96% (54/56) was seen in treatment-naive patients with genotype 4 infection from the combined phase 2/3 elbasvir/grazoprevir database of HIV/HCV-coinfected patients treated for 12 weeks (Rockstroh, 2015). An integrated analysis of a phase 2/3 trial evaluated elbasvir/grazoprevir with or without ribavirin among 111 treatment- naive patients with genotype 4 infection (predominantly subtype 4a and 4d); 26% of participants had HIV/HCV coinfection and 13% had cirrhosis."
aasld_hcv_guidance_2023_cleaned.txt,1365,"2/3 elbasvir/grazoprevir database of HIV/HCV-coinfected patients treated for 12 weeks (Rockstroh, 2015). An integrated analysis of a phase 2/3 trial evaluated elbasvir/grazoprevir with or without ribavirin among 111 treatment- naive patients with genotype 4 infection (predominantly subtype 4a and 4d); 26% of participants had HIV/HCV coinfection and 13% had cirrhosis. Elbasvir/grazoprevir without ribavirin for 12 weeks resulted in an SVR12 of 96% (97/101) (Asselah, 2018c)."
aasld_hcv_guidance_2023_cleaned.txt,1366,"of a phase 2/3 trial evaluated elbasvir/grazoprevir with or without ribavirin among 111 treatment- naive patients with genotype 4 infection (predominantly subtype 4a and 4d); 26% of participants had HIV/HCV coinfection and 13% had cirrhosis. Elbasvir/grazoprevir without ribavirin for 12 weeks resulted in an SVR12 of 96% (97/101) (Asselah, 2018c). Baseline RASs and subtype did not appear to impact SVR12 rates."
aasld_hcv_guidance_2023_cleaned.txt,1367,"among 111 treatment- naive patients with genotype 4 infection (predominantly subtype 4a and 4d); 26% of participants had HIV/HCV coinfection and 13% had cirrhosis. Elbasvir/grazoprevir without ribavirin for 12 weeks resulted in an SVR12 of 96% (97/101) (Asselah, 2018c). Baseline RASs and subtype did not appear to impact SVR12 rates. In a study among treatment-naive participants with genotype 4 infection that compared 8 weeks versus 12 weeks of elbasvir/grazoprevir treatment for those with F0 to F2 fibrosis (all with F3 to F4 fibrosis received 12 weeks of treatment), SVR rates were 94% (50/53) in the 8-week arm and 96% (26/27) in the 12-week arm (Asselah, 2020)."
aasld_hcv_guidance_2023_cleaned.txt,1368,"with genotype 4 infection that compared 8 weeks versus 12 weeks of elbasvir/grazoprevir treatment for those with F0 to F2 fibrosis (all with F3 to F4 fibrosis received 12 weeks of treatment), SVR rates were 94% (50/53) in the 8-week arm and 96% (26/27) in the 12-week arm (Asselah, 2020). Ledipasvir/Sofosbuvir In the HEPNED-001 study from the Netherlands, 40 treatment-naive, noncirrhotic patients with (n=30) and without (n=10) HIV coinfection were treated with ledipasvir/sofosbuvir for 8 weeks; 93% (28/30) of HIV/HCV-coinfected patients and 100% (10/10) of HCV-monoinfected patients achieved SVR12 (Boerekamps, 2019)."
aasld_hcv_guidance_2023_cleaned.txt,1369,"and 96% (26/27) in the 12-week arm (Asselah, 2020). Ledipasvir/Sofosbuvir In the HEPNED-001 study from the Netherlands, 40 treatment-naive, noncirrhotic patients with (n=30) and without (n=10) HIV coinfection were treated with ledipasvir/sofosbuvir for 8 weeks; 93% (28/30) of HIV/HCV-coinfected patients and 100% (10/10) of HCV-monoinfected patients achieved SVR12 (Boerekamps, 2019). Patients were predominantly infected with genotypes 4a and 4d; 2.5% each were infected with 4c and 4t."
aasld_hcv_guidance_2023_cleaned.txt,1370,"40 treatment-naive, noncirrhotic patients with (n=30) and without (n=10) HIV coinfection were treated with ledipasvir/sofosbuvir for 8 weeks; 93% (28/30) of HIV/HCV-coinfected patients and 100% (10/10) of HCV-monoinfected patients achieved SVR12 (Boerekamps, 2019). Patients were predominantly infected with genotypes 4a and 4d; 2.5% each were infected with 4c and 4t. In another study that evaluated 8 weeks of ledipasvir/sofosbuvir among treatment-naive, noncirrhotic patients from Saudi Arabia with genotype 4 infection, SVR12 was 98% (Babatin, 2019)."
aasld_hcv_guidance_2023_cleaned.txt,1371,"(10/10) of HCV-monoinfected patients achieved SVR12 (Boerekamps, 2019). Patients were predominantly infected with genotypes 4a and 4d; 2.5% each were infected with 4c and 4t. In another study that evaluated 8 weeks of ledipasvir/sofosbuvir among treatment-naive, noncirrhotic patients from Saudi Arabia with genotype 4 infection, SVR12 was 98% (Babatin, 2019). Notably, 91% of patients had a baseline HCV RNA level <6 million IU/mL."
aasld_hcv_guidance_2023_cleaned.txt,1372,"genotypes 4a and 4d; 2.5% each were infected with 4c and 4t. In another study that evaluated 8 weeks of ledipasvir/sofosbuvir among treatment-naive, noncirrhotic patients from Saudi Arabia with genotype 4 infection, SVR12 was 98% (Babatin, 2019). Notably, 91% of patients had a baseline HCV RNA level <6 million IU/mL. These pilot studies support the use of ledipasvir/sofosbuvir in patients with genotype 4 infection, with 8-weeks therapy a consideration for those with favorable characteristics (ie, no cirrhosis, HCV RNA <6 million IU/mL, and absence of genotype 4r)."
aasld_hcv_guidance_2023_cleaned.txt,1373,"Notably, 91% of patients had a baseline HCV RNA level <6 million IU/mL. These pilot studies support the use of ledipasvir/sofosbuvir in patients with genotype 4 infection, with 8-weeks therapy a consideration for those with favorable characteristics (ie, no cirrhosis, HCV RNA <6 million IU/mL, and absence of genotype 4r). In a study from Rwanda, 300 treatment-naive patients with genotype 4 infection were treated with ledipasvir/sofosbuvir for 12 weeks."
aasld_hcv_guidance_2023_cleaned.txt,1374,"of ledipasvir/sofosbuvir in patients with genotype 4 infection, with 8-weeks therapy a consideration for those with favorable characteristics (ie, no cirrhosis, HCV RNA <6 million IU/mL, and absence of genotype 4r). In a study from Rwanda, 300 treatment-naive patients with genotype 4 infection were treated with ledipasvir/sofosbuvir for 12 weeks. The major subtypes among participants were 4k (n=134), 4r (n=48), 4q (n=42), and 4v (n=24)."
aasld_hcv_guidance_2023_cleaned.txt,1375,"with favorable characteristics (ie, no cirrhosis, HCV RNA <6 million IU/mL, and absence of genotype 4r). In a study from Rwanda, 300 treatment-naive patients with genotype 4 infection were treated with ledipasvir/sofosbuvir for 12 weeks. The major subtypes among participants were 4k (n=134), 4r (n=48), 4q (n=42), and 4v (n=24). Overall SVR was 87% with subtype differences evident; SVR for 4r infection was 56% compared to 93% for other subtypes (Gupta, 2019)."
aasld_hcv_guidance_2023_cleaned.txt,1376,"treatment-naive patients with genotype 4 infection were treated with ledipasvir/sofosbuvir for 12 weeks. The major subtypes among participants were 4k (n=134), 4r (n=48), 4q (n=42), and 4v (n=24). Overall SVR was 87% with subtype differences evident; SVR for 4r infection was 56% compared to 93% for other subtypes (Gupta, 2019). The influence of subtype on SVR warrants consideration of the use of ledipasvir, although 4r is rare in non-African populations."
aasld_hcv_guidance_2023_cleaned.txt,1377,"(n=134), 4r (n=48), 4q (n=42), and 4v (n=24). Overall SVR was 87% with subtype differences evident; SVR for 4r infection was 56% compared to 93% for other subtypes (Gupta, 2019). The influence of subtype on SVR warrants consideration of the use of ledipasvir, although 4r is rare in non-African populations. Last update: October 24, 2022 HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 2 of 2 Treatment-Naive Genotype 4 With Compensated Cirrhosis Published on HCV Guidance (https://www.hcvguidelines.org) Treatment-Naive Genotype 4 With Compensated Cirrhosis Recommended and alternative regimens listed by pangenotypic, evidence level and alphabetically for: Treatment-Naive Genotype 4 Patients With Compensated Cirrhosisa RECOMMENDED DURATION RATING Daily fixed-dose combination of sofosbuvir (400 mg)/velpatasvir (100 mg) 12 weeks I, A Daily fixed-dose combination of glecaprevir (300 mg)/pibrentasvir (120 mg)b 8 weeksc I, B Daily fixed-dose combination of elbasvir (50 mg)/grazoprevir (100 mg) 12 weeks IIa, B Daily fixed-dose combination of ledipasvir (90 mg)/sofosbuvir (400 mg) 12 weeks IIa, B a For decompensated cirrhosis, please refer to the appropriate section."
aasld_hcv_guidance_2023_cleaned.txt,1378,"A Daily fixed-dose combination of glecaprevir (300 mg)/pibrentasvir (120 mg)b 8 weeksc I, B Daily fixed-dose combination of elbasvir (50 mg)/grazoprevir (100 mg) 12 weeks IIa, B Daily fixed-dose combination of ledipasvir (90 mg)/sofosbuvir (400 mg) 12 weeks IIa, B a For decompensated cirrhosis, please refer to the appropriate section. b Dosing is 3 coformulated tablets (glecaprevir [100 mg]/pibrentasvir [40 mg]) taken once daily. Please refer to the prescribing information."
aasld_hcv_guidance_2023_cleaned.txt,1379,"mg)/grazoprevir (100 mg) 12 weeks IIa, B Daily fixed-dose combination of ledipasvir (90 mg)/sofosbuvir (400 mg) 12 weeks IIa, B a For decompensated cirrhosis, please refer to the appropriate section. b Dosing is 3 coformulated tablets (glecaprevir [100 mg]/pibrentasvir [40 mg]) taken once daily. Please refer to the prescribing information. c For HIV/HCV-coinfected patients, a treatment duration of 12 weeks is recommended."
aasld_hcv_guidance_2023_cleaned.txt,1380,"(90 mg)/sofosbuvir (400 mg) 12 weeks IIa, B a For decompensated cirrhosis, please refer to the appropriate section. b Dosing is 3 coformulated tablets (glecaprevir [100 mg]/pibrentasvir [40 mg]) taken once daily. Please refer to the prescribing information. c For HIV/HCV-coinfected patients, a treatment duration of 12 weeks is recommended. Recommended Regimens Sofosbuvir/Velpatasvir The daily fixed-dose combination of sofosbuvir (400 mg)/velpatasvir (100 mg) for 12 weeks was approved by the FDA for the treatment of genotype 4 infection in patients with or without cirrhosis."
